Sno,Date,Time,State/UnionTerritory,Deaths,Confirmed
1019,04/16/2020,05:00:00 PM,Rajasthan,3,1023
1020,04/16/2020,05:00:00 PM,Tamil Nadu,14,1242
1021,04/16/2020,05:00:00 PM,Telengana,18,698
1022,04/16/2020,05:00:00 PM,Tripura,0,2
1023,04/16/2020,05:00:00 PM,Uttarakhand,0,37
1024,04/16/2020,05:00:00 PM,Uttar Pradesh,13,773
1025,04/16/2020,05:00:00 PM,West Bengal,7,231
1026,04/17/2020,05:00:00 PM,Andaman and Nicobar Islands,0,11
1027,04/17/2020,05:00:00 PM,Andhra Pradesh,14,572
1028,04/17/2020,05:00:00 PM,Arunachal Pradesh,0,1
1029,04/17/2020,05:00:00 PM,Assam,1,35
1030,04/17/2020,05:00:00 PM,Bihar,1,83
1031,04/17/2020,05:00:00 PM,Chandigarh,0,21
1032,04/17/2020,05:00:00 PM,Chhattisgarh,0,36
1033,04/17/2020,05:00:00 PM,Delhi,38,1640
1034,04/17/2020,05:00:00 PM,Goa,0,7
1035,04/17/2020,05:00:00 PM,Gujarat,38,1021
1036,04/17/2020,05:00:00 PM,Haryana,3,205
1037,04/17/2020,05:00:00 PM,Himachal Pradesh,1,35
1038,04/17/2020,05:00:00 PM,Jammu and Kashmir,4,314
1039,04/17/2020,05:00:00 PM,Jharkhand,2,29
1040,04/17/2020,05:00:00 PM,Karnataka,13,353
1041,04/17/2020,05:00:00 PM,Kerala,3,395
1042,04/17/2020,05:00:00 PM,Ladakh,0,18
1043,04/17/2020,05:00:00 PM,Madhya Pradesh,57,1308
1044,04/17/2020,05:00:00 PM,Maharashtra,194,3205
1045,04/17/2020,05:00:00 PM,Manipur,0,2
1046,04/17/2020,05:00:00 PM,Meghalaya,1,9
1047,04/17/2020,05:00:00 PM,Mizoram,0,1
1048,04/17/2020,05:00:00 PM,Nagaland#,0,0
1049,04/17/2020,05:00:00 PM,Odisha,1,60
1050,04/17/2020,05:00:00 PM,Puducherry,0,7
1051,04/17/2020,05:00:00 PM,Punjab,13,186
1052,04/17/2020,05:00:00 PM,Rajasthan,11,1131
1053,04/17/2020,05:00:00 PM,Tamil Nadu,15,1267
1054,04/17/2020,05:00:00 PM,Telengana,18,743
1055,04/17/2020,05:00:00 PM,Tripura,0,2
1056,04/17/2020,05:00:00 PM,Uttarakhand,0,37
1057,04/17/2020,05:00:00 PM,Uttar Pradesh,14,846
1058,04/17/2020,05:00:00 PM,West Bengal,10,255
1059,04/18/2020,05:00:00 PM,Andaman and Nicobar Islands,0,12
1060,04/18/2020,05:00:00 PM,Andhra Pradesh,15,603
1061,04/18/2020,05:00:00 PM,Arunachal Pradesh,0,1
1062,04/18/2020,05:00:00 PM,Assam,1,35
1063,04/18/2020,05:00:00 PM,Bihar,2,85
1064,04/18/2020,05:00:00 PM,Chandigarh,0,21
1065,04/18/2020,05:00:00 PM,Chhattisgarh,0,36
1066,04/18/2020,05:00:00 PM,Delhi,42,1707
1067,04/18/2020,05:00:00 PM,Goa,0,7
1068,04/18/2020,05:00:00 PM,Gujarat,48,1272
1069,04/18/2020,05:00:00 PM,Haryana,3,225
1070,04/18/2020,05:00:00 PM,Himachal Pradesh,1,38
1071,04/18/2020,05:00:00 PM,Jammu and Kashmir,5,328
1072,04/18/2020,05:00:00 PM,Jharkhand,2,33
1073,04/18/2020,05:00:00 PM,Karnataka,13,371
1074,04/18/2020,05:00:00 PM,Kerala,3,396
1075,04/18/2020,05:00:00 PM,Ladakh,0,18
1076,04/18/2020,05:00:00 PM,Madhya Pradesh,69,1355
1077,04/18/2020,05:00:00 PM,Maharashtra,201,3323
1078,04/18/2020,05:00:00 PM,Manipur,0,2
1079,04/18/2020,05:00:00 PM,Meghalaya,1,11
1080,04/18/2020,05:00:00 PM,Mizoram,0,1
1081,04/18/2020,05:00:00 PM,Nagaland#,0,0
1082,04/18/2020,05:00:00 PM,Odisha,1,60
1083,04/18/2020,05:00:00 PM,Puducherry,0,7
1084,04/18/2020,05:00:00 PM,Punjab,13,202
1085,04/18/2020,05:00:00 PM,Rajasthan,11,1229
1086,04/18/2020,05:00:00 PM,Tamil Nadu,15,1323
1087,04/18/2020,05:00:00 PM,Telengana,18,791
1088,04/18/2020,05:00:00 PM,Tripura,0,2
1089,04/18/2020,05:00:00 PM,Uttarakhand,0,42
1090,04/18/2020,05:00:00 PM,Uttar Pradesh,14,969
1091,04/18/2020,05:00:00 PM,West Bengal,10,287
1092,04/19/2020,05:00:00 PM,Andaman and Nicobar Islands,0,14
1093,04/19/2020,05:00:00 PM,Andhra Pradesh,15,603
1094,04/19/2020,05:00:00 PM,Arunachal Pradesh,0,1
1095,04/19/2020,05:00:00 PM,Assam,1,35
1096,04/19/2020,05:00:00 PM,Bihar,2,86
1097,04/19/2020,05:00:00 PM,Chandigarh,0,23
1098,04/19/2020,05:00:00 PM,Chhattisgarh,0,36
1099,04/19/2020,05:00:00 PM,Delhi,43,1893
1100,04/19/2020,05:00:00 PM,Goa,0,7
1101,04/19/2020,05:00:00 PM,Gujarat,58,1604
1102,04/19/2020,05:00:00 PM,Haryana,3,233
1103,04/19/2020,05:00:00 PM,Himachal Pradesh,1,39
1104,04/19/2020,05:00:00 PM,Jammu and Kashmir,5,341
1105,04/19/2020,05:00:00 PM,Jharkhand,2,35
1106,04/19/2020,05:00:00 PM,Karnataka,14,384
1107,04/19/2020,05:00:00 PM,Kerala,3,400
1108,04/19/2020,05:00:00 PM,Ladakh,0,18
1109,04/19/2020,05:00:00 PM,Madhya Pradesh,70,1407
1110,04/19/2020,05:00:00 PM,Maharashtra,211,3651
1111,04/19/2020,05:00:00 PM,Manipur,0,2
1112,04/19/2020,05:00:00 PM,Meghalaya,1,11
1113,04/19/2020,05:00:00 PM,Mizoram,0,1
1114,04/19/2020,05:00:00 PM,Nagaland#,0,0
1115,04/19/2020,05:00:00 PM,Odisha,1,61
1116,04/19/2020,05:00:00 PM,Puducherry,0,7
1117,04/19/2020,05:00:00 PM,Punjab,16,219
1118,04/19/2020,05:00:00 PM,Rajasthan,11,1351
1119,04/19/2020,05:00:00 PM,Tamil Nadu,15,1372
1120,04/19/2020,05:00:00 PM,Telengana,18,844
1121,04/19/2020,05:00:00 PM,Tripura,0,2
1122,04/19/2020,05:00:00 PM,Uttarakhand,0,42
1123,04/19/2020,05:00:00 PM,Uttar Pradesh,17,1084
1124,04/19/2020,05:00:00 PM,West Bengal,12,310
1125,04/20/2020,05:00:00 PM,Andaman and Nicobar Islands,0,15
1126,04/20/2020,05:00:00 PM,Andhra Pradesh,20,722
1127,04/20/2020,05:00:00 PM,Arunachal Pradesh,0,1
1128,04/20/2020,05:00:00 PM,Assam,1,35
1129,04/20/2020,05:00:00 PM,Bihar,2,96
1130,04/20/2020,05:00:00 PM,Chandigarh,0,26
1131,04/20/2020,05:00:00 PM,Chhattisgarh,0,36
1132,04/20/2020,05:00:00 PM,Delhi,45,2003
1133,04/20/2020,05:00:00 PM,Goa,0,7
1134,04/20/2020,05:00:00 PM,Gujarat,67,1851
1135,04/20/2020,05:00:00 PM,Haryana,3,233
1136,04/20/2020,05:00:00 PM,Himachal Pradesh,1,39
1137,04/20/2020,05:00:00 PM,Jammu and Kashmir,5,350
1138,04/20/2020,05:00:00 PM,Jharkhand,2,42
1139,04/20/2020,05:00:00 PM,Karnataka,16,395
1140,04/20/2020,05:00:00 PM,Kerala,3,402
1141,04/20/2020,05:00:00 PM,Ladakh,0,18
1142,04/20/2020,05:00:00 PM,Madhya Pradesh,74,1485
1143,04/20/2020,05:00:00 PM,Maharashtra,223,4203
1144,04/20/2020,05:00:00 PM,Manipur,0,2
1145,04/20/2020,05:00:00 PM,Meghalaya,1,11
1146,04/20/2020,05:00:00 PM,Mizoram,0,1
1147,04/20/2020,05:00:00 PM,Nagaland,0,0
1148,04/20/2020,05:00:00 PM,Odisha,1,68
1149,04/20/2020,05:00:00 PM,Puducherry,0,7
1150,04/20/2020,05:00:00 PM,Punjab,16,219
1151,04/20/2020,05:00:00 PM,Rajasthan,14,1478
1152,04/20/2020,05:00:00 PM,Tamil Nadu,15,1477
1153,04/20/2020,05:00:00 PM,Telengana,21,873
1154,04/20/2020,05:00:00 PM,Tripura,0,2
1155,04/20/2020,05:00:00 PM,Uttarakhand,0,44
1156,04/20/2020,05:00:00 PM,Uttar Pradesh,17,1176
1157,04/20/2020,05:00:00 PM,West Bengal,12,339
1158,04/21/2020,05:00:00 PM,Andaman and Nicobar Islands,0,16
1159,04/21/2020,05:00:00 PM,Andhra Pradesh,22,757
1160,04/21/2020,05:00:00 PM,Arunachal Pradesh,0,1
1161,04/21/2020,05:00:00 PM,Assam,1,35
1162,04/21/2020,05:00:00 PM,Bihar,2,114
1163,04/21/2020,05:00:00 PM,Chandigarh,0,26
1164,04/21/2020,05:00:00 PM,Chhattisgarh,0,36
1165,04/21/2020,05:00:00 PM,Delhi,47,2081
1166,04/21/2020,05:00:00 PM,Goa,0,7
1167,04/21/2020,05:00:00 PM,Gujarat,77,2066
1168,04/21/2020,05:00:00 PM,Haryana,3,254
1169,04/21/2020,05:00:00 PM,Himachal Pradesh,1,39
1170,04/21/2020,05:00:00 PM,Jammu and Kashmir,5,368
1171,04/21/2020,05:00:00 PM,Jharkhand,2,46
1172,04/21/2020,05:00:00 PM,Karnataka,17,415
1173,04/21/2020,05:00:00 PM,Kerala,3,408
1174,04/21/2020,05:00:00 PM,Ladakh,0,18
1175,04/21/2020,05:00:00 PM,Madhya Pradesh,76,1540
1176,04/21/2020,05:00:00 PM,Maharashtra,232,4669
1177,04/21/2020,05:00:00 PM,Manipur,0,2
1178,04/21/2020,05:00:00 PM,Meghalaya,1,11
1179,04/21/2020,05:00:00 PM,Mizoram,0,1
1180,04/21/2020,05:00:00 PM,Nagaland,0,0
1181,04/21/2020,05:00:00 PM,Odisha,1,74
1182,04/21/2020,05:00:00 PM,Puducherry,0,7
1183,04/21/2020,05:00:00 PM,Punjab,16,245
1184,04/21/2020,05:00:00 PM,Rajasthan,25,1576
1185,04/21/2020,05:00:00 PM,Tamil Nadu,17,1520
1186,04/21/2020,05:00:00 PM,Telengana,23,919
1187,04/21/2020,05:00:00 PM,Tripura,0,2
1188,04/21/2020,05:00:00 PM,Uttarakhand,0,46
1189,04/21/2020,05:00:00 PM,Uttar Pradesh,20,1294
1190,04/21/2020,05:00:00 PM,West Bengal,12,392
1191,04/22/2020,05:00:00 PM,Andaman and Nicobar Islands,0,17
1192,04/22/2020,05:00:00 PM,Andhra Pradesh,24,813
1193,04/22/2020,05:00:00 PM,Arunachal Pradesh,0,1
1194,04/22/2020,05:00:00 PM,Assam,1,35
1195,04/22/2020,05:00:00 PM,Bihar,2,126
1196,04/22/2020,05:00:00 PM,Chandigarh,0,27
1197,04/22/2020,05:00:00 PM,Chhattisgarh,0,36
1198,04/22/2020,05:00:00 PM,Delhi,47,2156
1199,04/22/2020,05:00:00 PM,Goa,0,7
1200,04/22/2020,05:00:00 PM,Gujarat,95,2272
1201,04/22/2020,05:00:00 PM,Haryana,3,254
1202,04/22/2020,05:00:00 PM,Himachal Pradesh,1,39
1203,04/22/2020,05:00:00 PM,Jammu and Kashmir,5,380
1204,04/22/2020,05:00:00 PM,Jharkhand#,3,45
1205,04/22/2020,05:00:00 PM,Karnataka,17,425
1206,04/22/2020,05:00:00 PM,Kerala,3,427
1207,04/22/2020,05:00:00 PM,Ladakh,0,18
1208,04/22/2020,05:00:00 PM,Madhya Pradesh,80,1592
1209,04/22/2020,05:00:00 PM,Maharashtra,251,5221
1210,04/22/2020,05:00:00 PM,Manipur,0,2
1211,04/22/2020,05:00:00 PM,Meghalaya,1,12
1212,04/22/2020,05:00:00 PM,Mizoram,0,1
1213,04/22/2020,05:00:00 PM,Odisha,1,82
1214,04/22/2020,05:00:00 PM,Puducherry,0,7
1215,04/22/2020,05:00:00 PM,Punjab,16,251
1216,04/22/2020,05:00:00 PM,Rajasthan,25,1801
1217,04/22/2020,05:00:00 PM,Tamil Nadu,18,1596
1218,04/22/2020,05:00:00 PM,Telengana,23,945
1219,04/22/2020,05:00:00 PM,Tripura,0,2
1220,04/22/2020,05:00:00 PM,Uttarakhand,0,46
1221,04/22/2020,05:00:00 PM,Uttar Pradesh,21,1412
1222,04/22/2020,05:00:00 PM,West Bengal,15,423
1223,04/23/2020,05:00:00 PM,Andaman and Nicobar Islands,0,18
1224,04/23/2020,05:00:00 PM,Andhra Pradesh,27,895
1225,04/23/2020,05:00:00 PM,Arunachal Pradesh,0,1
1226,04/23/2020,05:00:00 PM,Assam,1,35
1227,04/23/2020,05:00:00 PM,Bihar,2,148
1228,04/23/2020,05:00:00 PM,Chandigarh,0,27
1229,04/23/2020,05:00:00 PM,Chhattisgarh,0,36
1230,04/23/2020,05:00:00 PM,Delhi,48,2248
1231,04/23/2020,05:00:00 PM,Goa,0,7
1232,04/23/2020,05:00:00 PM,Gujarat,103,2407
1233,04/23/2020,05:00:00 PM,Haryana,3,262
1234,04/23/2020,05:00:00 PM,Himachal Pradesh,1,40
1235,04/23/2020,05:00:00 PM,Jammu and Kashmir,5,407
1236,04/23/2020,05:00:00 PM,Jharkhand,3,49
1237,04/23/2020,05:00:00 PM,Karnataka,17,443
1238,04/23/2020,05:00:00 PM,Kerala,3,438
1239,04/23/2020,05:00:00 PM,Ladakh,0,18
1240,04/23/2020,05:00:00 PM,Madhya Pradesh,81,1695
1241,04/23/2020,05:00:00 PM,Maharashtra,269,5652
1242,04/23/2020,05:00:00 PM,Manipur,0,2
1243,04/23/2020,05:00:00 PM,Meghalaya,1,12
1244,04/23/2020,05:00:00 PM,Mizoram,0,1
1245,04/23/2020,05:00:00 PM,Odisha,1,83
1246,04/23/2020,05:00:00 PM,Puducherry,0,7
1247,04/23/2020,05:00:00 PM,Punjab,16,277
1248,04/23/2020,05:00:00 PM,Rajasthan,27,1890
1249,04/23/2020,05:00:00 PM,Tamil Nadu,18,1629
1250,04/23/2020,05:00:00 PM,Telengana,24,960
1251,04/23/2020,05:00:00 PM,Tripura,0,2
1252,04/23/2020,05:00:00 PM,Uttarakhand,0,46
1253,04/23/2020,05:00:00 PM,Uttar Pradesh,21,1509
1254,04/23/2020,05:00:00 PM,West Bengal,15,456
1255,04/24/2020,05:00:00 PM,Andaman and Nicobar Islands,0,22
1256,04/24/2020,05:00:00 PM,Andhra Pradesh,29,955
1257,04/24/2020,05:00:00 PM,Arunachal Pradesh,0,1
1258,04/24/2020,05:00:00 PM,Assam,1,36
1259,04/24/2020,05:00:00 PM,Bihar,2,176
1260,04/24/2020,05:00:00 PM,Chandigarh,0,27
1261,04/24/2020,05:00:00 PM,Chhattisgarh,0,36
1262,04/24/2020,05:00:00 PM,Delhi,50,2376
1263,04/24/2020,05:00:00 PM,Goa,0,7
1264,04/24/2020,05:00:00 PM,Gujarat,112,2624
1265,04/24/2020,05:00:00 PM,Haryana,3,272
1266,04/24/2020,05:00:00 PM,Himachal Pradesh,1,40
1267,04/24/2020,05:00:00 PM,Jammu and Kashmir,5,427
1268,04/24/2020,05:00:00 PM,Jharkhand,3,55
1269,04/24/2020,05:00:00 PM,Karnataka,18,463
1270,04/24/2020,05:00:00 PM,Kerala,3,448
1271,04/24/2020,05:00:00 PM,Ladakh,0,18
1272,04/24/2020,05:00:00 PM,Madhya Pradesh,83,1852
1273,04/24/2020,05:00:00 PM,Maharashtra,283,6430
1274,04/24/2020,05:00:00 PM,Manipur,0,2
1275,04/24/2020,05:00:00 PM,Meghalaya,1,12
1276,04/24/2020,05:00:00 PM,Mizoram,0,1
1277,04/24/2020,05:00:00 PM,Odisha,1,90
1278,04/24/2020,05:00:00 PM,Puducherry,0,7
1279,04/24/2020,05:00:00 PM,Punjab,16,277
1280,04/24/2020,05:00:00 PM,Rajasthan,27,1964
1281,04/24/2020,05:00:00 PM,Tamil Nadu,20,1683
1282,04/24/2020,05:00:00 PM,Telengana,26,984
1283,04/24/2020,05:00:00 PM,Tripura,0,2
1284,04/24/2020,05:00:00 PM,Uttarakhand,0,47
1285,04/24/2020,05:00:00 PM,Uttar Pradesh,24,1604
1286,04/24/2020,05:00:00 PM,West Bengal,15,514
1287,04/25/2020,05:00:00 PM,Andaman and Nicobar Islands,0,27
1288,04/25/2020,05:00:00 PM,Andhra Pradesh,31,1061
1289,04/25/2020,05:00:00 PM,Arunachal Pradesh,0,1
1290,04/25/2020,05:00:00 PM,Assam,1,36
1291,04/25/2020,05:00:00 PM,Bihar,2,228
1292,04/25/2020,05:00:00 PM,Chandigarh,0,28
1293,04/25/2020,05:00:00 PM,Chhattisgarh,0,36
1294,04/25/2020,05:00:00 PM,Delhi,53,2514
1295,04/25/2020,05:00:00 PM,Goa,0,7
1296,04/25/2020,05:00:00 PM,Gujarat,127,2815
1297,04/25/2020,05:00:00 PM,Haryana,3,272
1298,04/25/2020,05:00:00 PM,Himachal Pradesh,1,40
1299,04/25/2020,05:00:00 PM,Jammu and Kashmir,5,454
1300,04/25/2020,05:00:00 PM,Jharkhand,3,59
1301,04/25/2020,05:00:00 PM,Karnataka,18,489
1302,04/25/2020,05:00:00 PM,Kerala,4,451
1303,04/25/2020,05:00:00 PM,Ladakh,0,20
1304,04/25/2020,05:00:00 PM,Madhya Pradesh,92,1952
1305,04/25/2020,05:00:00 PM,Maharashtra,301,6817
1306,04/25/2020,05:00:00 PM,Manipur,0,2
1307,04/25/2020,05:00:00 PM,Meghalaya,1,12
1308,04/25/2020,05:00:00 PM,Mizoram,0,1
1309,04/25/2020,05:00:00 PM,Odisha,1,94
1310,04/25/2020,05:00:00 PM,Puducherry,0,7
1311,04/25/2020,05:00:00 PM,Punjab,17,298
1312,04/25/2020,05:00:00 PM,Rajasthan,27,2034
1313,04/25/2020,05:00:00 PM,Tamil Nadu,22,1755
1314,04/25/2020,05:00:00 PM,Telengana,26,984
1315,04/25/2020,05:00:00 PM,Tripura,0,2
1316,04/25/2020,05:00:00 PM,Uttarakhand,0,48
1317,04/25/2020,05:00:00 PM,Uttar Pradesh,26,1778
1318,04/25/2020,05:00:00 PM,West Bengal,18,571
1319,04/26/2020,05:00:00 PM,Andaman and Nicobar Islands,0,33
1320,04/26/2020,05:00:00 PM,Andhra Pradesh,31,1097
1321,04/26/2020,05:00:00 PM,Arunachal Pradesh,0,1
1322,04/26/2020,05:00:00 PM,Assam,1,36
1323,04/26/2020,05:00:00 PM,Bihar,2,251
1324,04/26/2020,05:00:00 PM,Chandigarh,0,30
1325,04/26/2020,05:00:00 PM,Chhattisgarh,0,37
1326,04/26/2020,05:00:00 PM,Delhi,54,2625
1327,04/26/2020,05:00:00 PM,Goa,0,7
1328,04/26/2020,05:00:00 PM,Gujarat,133,3071
1329,04/26/2020,05:00:00 PM,Haryana,3,289
1330,04/26/2020,05:00:00 PM,Himachal Pradesh,1,40
1331,04/26/2020,05:00:00 PM,Jammu and Kashmir,6,494
1332,04/26/2020,05:00:00 PM,Jharkhand,3,67
1333,04/26/2020,05:00:00 PM,Karnataka,18,501
1334,04/26/2020,05:00:00 PM,Kerala,4,458
1335,04/26/2020,05:00:00 PM,Ladakh,0,20
1336,04/26/2020,05:00:00 PM,Madhya Pradesh,99,2096
1337,04/26/2020,05:00:00 PM,Maharashtra,323,7628
1338,04/26/2020,05:00:00 PM,Manipur,0,2
1339,04/26/2020,05:00:00 PM,Meghalaya,1,12
1340,04/26/2020,05:00:00 PM,Mizoram,0,1
1341,04/26/2020,05:00:00 PM,Odisha,1,103
1342,04/26/2020,05:00:00 PM,Puducherry,0,7
1343,04/26/2020,05:00:00 PM,Punjab,17,298
1344,04/26/2020,05:00:00 PM,Rajasthan,33,2083
1345,04/26/2020,05:00:00 PM,Tamil Nadu,23,1821
1346,04/26/2020,05:00:00 PM,Telengana,26,991
1347,04/26/2020,05:00:00 PM,Tripura,0,2
1348,04/26/2020,05:00:00 PM,Uttarakhand,0,50
1349,04/26/2020,05:00:00 PM,Uttar Pradesh,29,1843
1350,04/26/2020,05:00:00 PM,West Bengal,18,611
1351,04/27/2020,05:00:00 PM,Andaman and Nicobar Islands,0,33
1352,04/27/2020,05:00:00 PM,Andhra Pradesh,31,1177
1353,04/27/2020,05:00:00 PM,Arunachal Pradesh,0,1
1354,04/27/2020,05:00:00 PM,Assam,1,36
1355,04/27/2020,05:00:00 PM,Bihar,2,277
1356,04/27/2020,05:00:00 PM,Chandigarh,0,30
1357,04/27/2020,05:00:00 PM,Chhattisgarh,0,37
1358,04/27/2020,05:00:00 PM,Delhi,54,2918
1359,04/27/2020,05:00:00 PM,Goa,0,7
1360,04/27/2020,05:00:00 PM,Gujarat,151,3301
1361,04/27/2020,05:00:00 PM,Haryana,3,289
1362,04/27/2020,05:00:00 PM,Himachal Pradesh,1,40
1363,04/27/2020,05:00:00 PM,Jammu and Kashmir,6,523
1364,04/27/2020,05:00:00 PM,Jharkhand,3,82
1365,04/27/2020,05:00:00 PM,Karnataka,20,511
1366,04/27/2020,05:00:00 PM,Kerala,4,469
1367,04/27/2020,05:00:00 PM,Ladakh,0,20
1368,04/27/2020,05:00:00 PM,Madhya Pradesh,106,2168
1369,04/27/2020,05:00:00 PM,Maharashtra,342,8068
1370,04/27/2020,05:00:00 PM,Manipur,0,2
1371,04/27/2020,05:00:00 PM,Meghalaya,1,12
1372,04/27/2020,05:00:00 PM,Mizoram,0,1
1373,04/27/2020,05:00:00 PM,Odisha,1,108
1374,04/27/2020,05:00:00 PM,Puducherry,0,8
1375,04/27/2020,05:00:00 PM,Punjab,18,313
1376,04/27/2020,05:00:00 PM,Rajasthan,41,2185
1377,04/27/2020,05:00:00 PM,Tamil Nadu,24,1885
1378,04/27/2020,05:00:00 PM,Telengana,26,1002
1379,04/27/2020,05:00:00 PM,Tripura,0,2
1380,04/27/2020,05:00:00 PM,Uttarakhand,0,51
1381,04/27/2020,05:00:00 PM,Uttar Pradesh,31,1955
1382,04/27/2020,05:00:00 PM,West Bengal,20,649
1383,04/28/2020,05:00:00 PM,Andaman and Nicobar Islands,0,33
1384,04/28/2020,05:00:00 PM,Andhra Pradesh,31,1259
1385,04/28/2020,05:00:00 PM,Arunachal Pradesh,0,1
1386,04/28/2020,05:00:00 PM,Assam,1,38
1387,04/28/2020,05:00:00 PM,Bihar,2,346
1388,04/28/2020,05:00:00 PM,Chandigarh,0,40
1389,04/28/2020,05:00:00 PM,Chhattisgarh,0,37
1390,04/28/2020,05:00:00 PM,Delhi,54,3108
1391,04/28/2020,05:00:00 PM,Goa,0,7
1392,04/28/2020,05:00:00 PM,Gujarat,162,3548
1393,04/28/2020,05:00:00 PM,Haryana,3,296
1394,04/28/2020,05:00:00 PM,Himachal Pradesh,1,40
1395,04/28/2020,05:00:00 PM,Jammu and Kashmir,7,546
1396,04/28/2020,05:00:00 PM,Jharkhand,3,103
1397,04/28/2020,05:00:00 PM,Karnataka,20,520
1398,04/28/2020,05:00:00 PM,Kerala,4,482
1399,04/28/2020,05:00:00 PM,Ladakh,0,22
1400,04/28/2020,05:00:00 PM,Madhya Pradesh,113,2368
1401,04/28/2020,05:00:00 PM,Maharashtra,369,8590
1402,04/28/2020,05:00:00 PM,Manipur,0,2
1403,04/28/2020,05:00:00 PM,Meghalaya,1,12
1404,04/28/2020,05:00:00 PM,Mizoram,0,1
1405,04/28/2020,05:00:00 PM,Odisha,1,118
1406,04/28/2020,05:00:00 PM,Puducherry,0,8
1407,04/28/2020,05:00:00 PM,Punjab,18,313
1408,04/28/2020,05:00:00 PM,Rajasthan,46,2262
1409,04/28/2020,05:00:00 PM,Tamil Nadu,24,1937
1410,04/28/2020,05:00:00 PM,Telengana,26,1004
1411,04/28/2020,05:00:00 PM,Tripura,0,2
1412,04/28/2020,05:00:00 PM,Uttarakhand,0,51
1413,04/28/2020,05:00:00 PM,Uttar Pradesh,31,2043
1414,04/28/2020,05:00:00 PM,West Bengal,20,697
1415,04/29/2020,05:00:00 PM,Andaman and Nicobar Islands,0,33
1416,04/29/2020,05:00:00 PM,Andhra Pradesh,31,1332
1417,04/29/2020,05:00:00 PM,Arunachal Pradesh,0,1
1418,04/29/2020,05:00:00 PM,Assam,1,38
1419,04/29/2020,05:00:00 PM,Bihar,2,383
1420,04/29/2020,05:00:00 PM,Chandigarh,0,56
1421,04/29/2020,05:00:00 PM,Chhattisgarh,0,38
1422,04/29/2020,05:00:00 PM,Delhi,54,3314
1423,04/29/2020,05:00:00 PM,Goa,0,7
1424,04/29/2020,05:00:00 PM,Gujarat,181,3774
1425,04/29/2020,05:00:00 PM,Haryana,3,310
1426,04/29/2020,05:00:00 PM,Himachal Pradesh,1,40
1427,04/29/2020,05:00:00 PM,Jammu and Kashmir,8,565
1428,04/29/2020,05:00:00 PM,Jharkhand,3,105
1429,04/29/2020,05:00:00 PM,Karnataka,20,532
1430,04/29/2020,05:00:00 PM,Kerala,4,486
1431,04/29/2020,05:00:00 PM,Ladakh,0,22
1432,04/29/2020,05:00:00 PM,Madhya Pradesh,119,2561
1433,04/29/2020,05:00:00 PM,Maharashtra,400,9318
1434,04/29/2020,05:00:00 PM,Manipur,0,2
1435,04/29/2020,05:00:00 PM,Meghalaya,1,12
1436,04/29/2020,05:00:00 PM,Mizoram,0,1
1437,04/29/2020,05:00:00 PM,Odisha,1,119
1438,04/29/2020,05:00:00 PM,Puducherry,0,8
1439,04/29/2020,05:00:00 PM,Punjab,19,322
1440,04/29/2020,05:00:00 PM,Rajasthan,51,2364
1441,04/29/2020,05:00:00 PM,Tamil Nadu,25,2058
1442,04/29/2020,05:00:00 PM,Telengana,26,1012
1443,04/29/2020,05:00:00 PM,Tripura,0,2
1444,04/29/2020,05:00:00 PM,Uttarakhand,0,54
1445,04/29/2020,05:00:00 PM,Uttar Pradesh,36,2115
1446,04/29/2020,05:00:00 PM,West Bengal,22,725
1447,04/30/2020,05:00:00 PM,Andaman and Nicobar Islands,0,33
1448,04/30/2020,05:00:00 PM,Andhra Pradesh,31,1403
1449,04/30/2020,05:00:00 PM,Arunachal Pradesh,0,1
1450,04/30/2020,05:00:00 PM,Assam,1,42
1451,04/30/2020,05:00:00 PM,Bihar,2,403
1452,04/30/2020,05:00:00 PM,Chandigarh,0,56
1453,04/30/2020,05:00:00 PM,Chhattisgarh,0,38
1454,04/30/2020,05:00:00 PM,Delhi,56,3439
1455,04/30/2020,05:00:00 PM,Goa,0,7
1456,04/30/2020,05:00:00 PM,Gujarat,197,4082
1457,04/30/2020,05:00:00 PM,Haryana,3,310
1458,04/30/2020,05:00:00 PM,Himachal Pradesh,1,40
1459,04/30/2020,05:00:00 PM,Jammu and Kashmir,8,581
1460,04/30/2020,05:00:00 PM,Jharkhand,3,107
1461,04/30/2020,05:00:00 PM,Karnataka,21,557
1462,04/30/2020,05:00:00 PM,Kerala,4,496
1463,04/30/2020,05:00:00 PM,Ladakh,0,22
1464,04/30/2020,05:00:00 PM,Madhya Pradesh,130,2660
1465,04/30/2020,05:00:00 PM,Maharashtra,432,9915
1466,04/30/2020,05:00:00 PM,Manipur,0,2
1467,04/30/2020,05:00:00 PM,Meghalaya,1,12
1468,04/30/2020,05:00:00 PM,Mizoram,0,1
1469,04/30/2020,05:00:00 PM,Odisha,1,128
1470,04/30/2020,05:00:00 PM,Puducherry,0,8
1471,04/30/2020,05:00:00 PM,Punjab,19,357
1472,04/30/2020,05:00:00 PM,Rajasthan,51,2438
1473,04/30/2020,05:00:00 PM,Tamil Nadu,27,2162
1474,04/30/2020,05:00:00 PM,Telengana,26,1012
1475,04/30/2020,05:00:00 PM,Tripura,0,2
1476,04/30/2020,05:00:00 PM,Uttarakhand,0,55
1477,04/30/2020,05:00:00 PM,Uttar Pradesh,39,2203
1478,04/30/2020,05:00:00 PM,West Bengal,22,758
